SYMBOL	logFC	P.Value
SMARCA4	0.0732660307826176	0.325161441585291
PRKAA1	0.0960053567590675	0.165238098683455
SLC35F5	0.217046587221018	0.00781342531918009
HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J	-0.0342227456286182	0.659410029793494
IMPA1	0.178745156347832	0.00022629146372844
GTF2H1	-0.0103117574130369	0.896122260778826
KDELR3	-0.0604330051811388	0.0743116573472421
BSG	0.048518584601462	0.537979252173182
L3MBTL1	-0.0514003069293407	0.508302830373755
MYH6	0.00227964277174131	0.976565952927311
NOP14	0.203093447648559	0.0139281983250618
PRRC1	0.0458684780380505	0.472837016327397
ORAI2	0.0665012768079745	0.400141257704501
UTP6	0.207236410876819	0.00432925900281258
IL4R	0.275775686842401	1.10565470391565e-05
ING4	-0.257954173326079	0.000102688000775647
FLNB	0.037984070717398	0.493454009577645
CNDP2	-0.0133511932807888	0.782198908363507
ASB8	-0.120562212679342	0.0487717498983756
CAD	0.0923357259637747	0.257239277399607
SDF2L1	0.0107775851449361	0.86987121485909
CPNE3	-0.0181728346123116	0.809111835232169
FKTN	-0.0465190295217308	0.571393204778395
MLLT11	-0.00581624574274819	0.904842620709317
ESPN	-0.00750035915579161	0.924856765986766
TERT	-0.080064339347822	0.27025212464406
C4BPB	-0.0533644534438356	0.516674808426954
PGRMC1	-0.0939258601847826	0.126041005399056
CDH7	-0.00909410266666377	0.905220752886269
ZNF134	0.291951586579722	3.12963665128955e-05
SOX15	-0.010570858396731	0.900834914873598
BLVRA	-0.127597237153982	0.0219462805803094
MVD	-0.148061880251806	0.0609843426592244
SLC16A8	-0.00248588614673295	0.973572084112199
MYL9	-0.0525571419927449	0.471354985100863
HSPB1	-0.039980136902166	0.336446952217074
XCL1 /// XCL2	-0.0259333315507204	0.749293492890829
CDK13	0.132169920795296	0.111021613850175
PEX3	-0.0838516380126713	0.273505348577536
FECH	-0.0905639617989022	0.143619908823979
ERC1	0.0264896544492803	0.734666639896181
KRT13	0.00799167577717874	0.920966137453061
RNF41	0.077202004889501	0.292686899331177
SPATA2	0.0509873832771772	0.431981844359643
FBXL6	0.0789229006503653	0.266976180694941
IL18R1	0.0111877810742809	0.84958097223935
GPR137B	0.02406518515218	0.753198742734227
TINF2	-0.0513631966575989	0.254063552747422
BANP	-0.0162306324329613	0.83611242894319
FGF1	-0.0573763000597749	0.450412768046629
CDC37P1 /// CDC37P1	-0.0410048158061551	0.57620919779531
ZNF419	-0.120531117396736	0.109435408275597
IDUA	-0.0411269282844149	0.624794740825958
PIK3R4	0.0100562229673997	0.897059670697191
RAD17	-0.0810578127119523	0.0584466903515728
SSPN	-0.205173889576079	0.00782837391579068
STT3A	0.00875137622283439	0.916548238898654
ZDHHC17	0.0032615755742782	0.96708929322292
UCHL5	0.0245682444927562	0.741743014678871
ARID4A	0.134740362855076	0.0618310311501428
WBP4	-0.113884522742739	0.0813947013427956
IGHM	0.0405848344239166	0.59867548137158
AHCYL1	0.00695165635145756	0.922785025123629
RARRES2	-0.0937207372898472	0.0930528100330377
STX3	0.108631846148557	0.13434727818181
ETAA1	-0.291281307538037	9.2252499722818e-05
HNRNPA1	-0.117403641817017	0.0201158971581071
ATP6V0A1	0.234605147436602	0.00266181470250717
TMEM187	-0.193054398653977	0.00280362126336342
CRKL	0.180400924505438	0.0252295568338718
MERTK	0.00710457456340841	0.93173209802323
KRT23	0.0702840075126892	0.406116675204201
SPAG1	0.0382994423532663	0.538615953641447
UBE2H	-0.0590335196775289	0.438340770036761
PFKFB1	-0.0898567664438357	0.190733718457581
PKNOX1	-0.0327474197536137	0.585211896514587
QRSL1	0.0228674446467467	0.781745120075381
PPP1R2P9	-0.0376025384800691	0.607229741277036
KLK7	-0.0766008021032558	0.291818441720091
POGK	0.34581536448733	4.72857672024586e-07
VDAC1	0.0970163451195845	0.210022993434069
FCGR2C	-0.0346621547391281	0.687676996602779
STX18	0.0325511560489158	0.501441276014867
EDIL3	-0.0131648840489085	0.872767519181284
RAB11B	0.177793659630441	0.026782441011637
LAMA2	-0.0303021730253548	0.726872022868513
MAGOH /// MAGOHB	0.0742153197572568	0.262806803230968
RBM3	-0.188729166181152	0.0319455566918603
TMLHE	0.0201988702590645	0.781009276663198
PKI55	-0.00508481878078371	0.951550928998282
VIL1	-0.0626375299655759	0.379533594468173
THEG	0.0473711981721054	0.534269748756467
SRR	-0.133908077163032	0.0779393881515604
AHI1	0.132339799304351	0.119398867530754
SATB1	-0.0996622849474544	0.118399086015342
CCDC93	0.0174020733659521	0.825934821286434
PIAS3	0.0271337506431282	0.654157600842256
PITPNA	0.126379073210149	0.0878986583306557
ANAPC10	-0.00440861423731143	0.943621781579099
ZNF84	-0.0555501489601378	0.366018201125047
MIR1292 /// NOP56 /// SNORD110 /// SNORD57 /// SNORD86	0.195074866663052	0.0122070725151872
PHLDA3	-0.00929123761593864	0.862381047799162
MED13L	0.0989403510054414	0.233408045110102
SLC1A7	-0.0120830637989071	0.862605237301163
UTP14A	0.168491654884066	0.0341696947556881
KRT18P38 /// KRT18P38	-0.00144935014129821	0.986437716758959
DCAF10	0.0225866302174005	0.781367958841152
CDH16	0.0127175601739173	0.844099123802394
PEX13	0.0464092290507283	0.570196807200913
MARK3	0.259158642500011	0.000730725724607925
PHF10	-0.0955509488133979	0.121980848592019
RBMS2	-0.0380503463369477	0.487683512732246
COX11	-0.00941780705433803	0.893261121299096
AASS	0.05170237911776	0.469234918839355
MRPS14	-0.19909789667572	0.00251319658892742
CHRNB1	-0.207143272818834	0.000210342004735229
DENND4C	-0.0187295592445613	0.739474197745067
ARPC5L	0.414832159728272	3.82114934867723e-06
SLC36A1	0.23663507461776	0.00727512948600845
STAT5A	-0.061334432311587	0.159459651459257
ADCY9	-0.231806865003618	0.000930903658289286
MTO1	-0.122458331172093	0.103736134392146
SHMT2	-0.0599241874818741	0.399378902276149
NRIP3	-0.0400002158713715	0.55020970918333
PSMD9	0.0945936381702941	0.217424504199371
BCAP29	-0.00698914745289425	0.897775052275902
BLM	-0.0727242110235435	0.310087559099741
PCGF1	-0.200889146362311	0.0114114916624758
PAX9	-0.101489594751807	0.185125128991076
ACACB	-0.121496397849633	0.0720674888277174
ATG12	-0.0806165301431108	0.224063373338295
CPPED1	-0.104886511172095	0.112786264575323
MYCBP2	-0.0368677748315154	0.540306376308791
CIAPIN1	0.0964087702789937	0.250630841523484
ARHGEF7	0.115848988534427	0.124208011737651
HCFC1R1	-0.17749765529528	0.00436679971715436
LMNB2	0.164476701423919	0.0618224162875351
RAD54B	-0.136090194757242	0.0842136298458529
POPDC3	0.081182541974643	0.278459632826661
BBIP1	-0.176425269186585	0.00856875906222553
DDAH1	0.243481953903997	0.0065469858306549
HECTD4	0.0361038035000059	0.642409213397002
CTIF	-0.120221722300718	0.0830514123538259
TOR4A	0.228019412722839	0.00296728415495082
TSR3	-0.0191320743967331	0.798202056396884
AC002310.7 /// ZNF785	-0.0267870520344129	0.722188603285865
RNF170	-0.0998871319275327	0.11214969009139
CHST7	-0.0500835254275298	0.413674345351018
ADCK2	0.00432045637138234	0.949172077032802
LY6D	-0.0789836152717358	0.30681689505896
CHMP5	-0.155500163172094	0.0231600223593964
STXBP3	-0.169871814126799	0.0397634914994445
RRN3	0.235857770661239	0.00261746235581399
EPOR /// RGL3	-0.154726445333324	0.00989255457299837
CGB /// CGB1 /// CGB5 /// CGB7 /// CGB8	-0.0536283783278977	0.533602513542687
CDC42BPB	0.0789001920960191	0.369854540625862
CCNT1	0.183880044342396	0.0306611418654379
LRP6	0.0903676231141359	0.156525017092305
MXRA5	-0.0872938450289737	0.259673916050972
KLK2	-0.0284241906974589	0.68932408740843
KIF4A	-0.00260007477716506	0.9725031337216
ABHD3	0.125601561320656	0.0528361887943281
UNC13A	-0.0843590324438352	0.269146106502604
EPS15	0.0205198279239216	0.800958711546492
VASP	0.305840926063416	3.66167194772883e-05
KCNN4	-0.0431097156630349	0.403449022142888
TAF6L	-0.174046633844199	0.0128394731744599
PQBP1	0.0370285014728298	0.595250980605591
TBC1D5	-0.0571266468260827	0.438815687161531
N6AMT1	-0.0152659993804258	0.838952109716091
ZFX	-0.0404655228206483	0.559210697275071
WDYHV1	-0.033553560811586	0.53637813701971
BAIAP2	0.0568358962336983	0.497617932139619
TIMP4	-0.114805805262675	0.124240825409735
SNX27	0.000294955239142247	0.996016057464231
EXOC7	0.0286580872554403	0.706374588060598
STX12	0.13294087581885	0.00205015935871225
MYO9B	0.12154245893479	0.0929187006417088
PHACTR2	-0.0226216958333252	0.739383815820074
GYS1	-0.0148132627825994	0.838040746498616
TBC1D2B	-0.107458334253616	0.142965271711049
SLPI	-0.0864991920543412	0.179385346092775
IRAK3	-0.0368775885326045	0.216107636120789
MAP2K1	0.0913703242481958	0.0688628648655944
CDK6	-0.0543577076612261	0.492963536733399
FRS2	0.0327093871721038	0.68181513188027
ENOSF1	-0.0452438131992716	0.516853619862406
LBR	0.208001666081524	0.00442773459333568
IL10RA	-0.0320554047753534	0.637953737529412
PDE6G	-0.0919296644710057	0.22979836993381
DR1	0.180167286467398	0.00336689694787002
CACNB4	-0.0670506812572418	0.404993235818363
ITGA3	0.00721320298188921	0.922170467775129
HDDC2	-0.0373499784637623	0.660244372200407
TRHDE	0.0718782861847851	0.357710582719966
BZW2	0.128944012175726	0.0498676450107994
FKBP14	0.137239576161242	0.0754969797580404
ADH1C	-0.278972745760867	2.5027955019772e-05
AVL9	0.19953169017574	0.0223792930359706
LY6E	0.0276090310706625	0.61909145813351
IPO8	0.0764013950996425	0.277884607930369
UGT1A1 /// UGT1A10 /// UGT1A3 /// UGT1A4 /// UGT1A5 /// UGT1A6 /// UGT1A7 /// UGT1A8 /// UGT1A9	0.0397153388586986	0.586952661518751
DLEC1	-0.0383308905217321	0.562969192738591
NUP153	0.272430588523559	0.000328313038145364
RCHY1	0.00942023057428099	0.890685101604303
CASP4	-0.0276092336775218	0.53224695052724
DEF6	-0.0106854788025368	0.889740783446952
ZC3H7B	0.0545385125380475	0.469309514931321
WDR47	0.244656499041673	0.000756874103702301
PAX3	-0.0173168579076037	0.802810510174288
CES1P1	0.00688941166667423	0.927443249195169
LPPR3	0.0227670380253704	0.78004896182694
AP3D1	0.0915411071286316	0.258727189930374
TRIM31	-0.0779767198605033	0.223690388240498
COTL1	-0.060738584864124	0.361858749576876
FAM3C	0.173851635059789	0.0285087967990645
TPD52L1	-0.194599055114127	0.00943249041787036
VAMP2	-0.0711429591557904	0.365280927243735
FTSJ1	0.0819780428279078	0.303994684201484
CRYBB2	-0.0077400945434718	0.916517118724826
LARGE	0.0788001477500062	0.290469607044179
TMEM63A	-0.0160034526105015	0.804686404840529
USP21	-0.119906046463757	0.10932306774311
CNOT6	0.0348498685181253	0.653216161095828
NOS3	-0.0460112631014447	0.538276810968989
FUT3	0.00778782358696173	0.915553344733956
B4GALT4	-0.00459047090760212	0.941000258453714
TCF3	-0.0236279230688332	0.605257038462943
RBM7	0.234837146900373	0.000203329480560665
NUTF2 /// NUTF2P4	-0.0617344098804278	0.462586798233376
TMEM183A /// TMEM183B	-0.0556530636648525	0.422801105842927
PPP1R37	-0.0713811867626752	0.308708289421378
TUBB3	0.320971225054354	6.93362056107846e-05
BUB1B	-0.241566592365938	0.00202170902869709
SPG11	-0.0739631746249909	0.295809044279279
TPST2	0.271065158105079	6.98205894197527e-05
RABL3	-0.064189402708327	0.36063644204004
SIX1	-0.0852845608677439	0.205893333050531
BTBD3	0.13985779315762	0.0604969776457122
KIR2DL1 /// KIR2DL2 /// KIR2DL3 /// KIR2DS1 /// KIR2DS2 /// KIR2DS4	-0.0223758481268055	0.736568943878708
CLCN4	-0.155384088996374	0.0328147264010188
PPDPF	0.0516346835416766	0.523345062628502
ZFP69B	0.269967154119569	0.00186768185496304
TGIF2	-0.0989164500652118	0.204635013354661
SH2D3A	0.0521489573351506	0.419340975190859
AKTIP	-0.145402297298907	0.0123156855707615
LILRB2	-0.0975468688260825	0.245303604453453
HHAT	-0.107586170173908	0.144349001656005
H2AFX	0.0571746914529037	0.259297042980853
SEPT2	0.0405709105815326	0.604544303253604
TONSL	-0.0946634551412986	0.235721585684373
SLC35A2	0.0539503932518182	0.503707135113045
DNAJB14	0.0567125101068884	0.474176068830276
LIN37	-0.236289121693833	0.00117707273727878
MUC1	-0.153920578447461	0.0950551766359897
PHYH	-0.2222434211413	7.46694306504444e-06
SLC9A3R1	-0.0582762082155739	0.171071595011016
PRKAB1	0.0564442708750041	0.433794840536073
PHF8	0.128691431972828	0.105375974013907
PRNP	0.0734458822463822	0.250871332370083
FADS3	0.00392626579529853	0.948591882927577
MIS12	0.123655957123195	0.0548945944430434
B3GNTL1	-0.0370302409057892	0.643144066204767
NCAPD3	-0.0739961997191942	0.179892550282085
GATC	0.0909668807246451	0.313285394319427
BCR	0.170461741525368	0.00857156875664193
IMP3	0.199183803458341	7.19504855349434e-05
MAST3	-0.0498387934764422	0.37632745971306
OMP	-0.00518107579709515	0.946917588278228
WDR59	0.0763314077898594	0.238462870679976
CSF2RA	0.0359291589619612	0.606358391097023
ZZEF1	-0.00691519910868976	0.902884637423222
OTUD3	0.185276432320656	0.0151868602869064
IL2RG	-0.0345366168333268	0.656911823567422
FAM193A	-0.00175274699093286	0.983442586486169
KCNH6	-0.0975217540561566	0.18450393413208
TECPR2	0.0226236800000077	0.759971918647053
DNM1	0.0471752570217436	0.468024165333448
PKP2	-0.0306240887989109	0.684483891210042
EBNA1BP2 /// MIR6733	0.18833193073733	0.0290592738791434
DCK	-0.0388655954510808	0.499019454134754
IDI1	0.274809415528997	0.000331175200812227
CARHSP1	-0.120286632186588	0.0950079797003067
MED20	-0.109470634182966	0.00964543773395703
MICU1	0.00603896649457525	0.926703242402817
CCDC109B	-0.0535962946322401	0.272800840605458
PSME3	0.143415959253632	0.0335546180914247
OSBPL1A	-0.142222596257236	0.0326710829964756
GLI3	-0.0706061939402138	0.331005723916692
SF3A3	0.00998680075181557	0.841037595283325
CLPTM1	0.0909853315398639	0.242506259040293
TLE2	-0.0217953481630397	0.768287310300362
MRAS	-0.0239655357264406	0.632984792776512
ZMYM6	0.096983085858704	0.162730380822331
TRIM13	0.0196180883931181	0.743061402341827
TIMM22	0.0377492240452977	0.62122116128071
SSTR5	-0.0676145555670224	0.394415869409841
SPRR1A	-0.0765857684547013	0.238929007183797
RWDD2B	-0.0248664555452818	0.641841110944667
VNN3	-0.143118052356883	0.0659444999597854
PHACTR1	-0.079172005195649	0.125807719293243
PIK3C2B	-0.194257379951081	0.0131814942849945
DHCR7	-0.108804811398544	0.148802046145819
HGH1	0.0493853238351472	0.52207290776493
JADE1	-0.0295286494257159	0.6448807858994
COMMD3	-0.191767906364124	9.44005070528619e-05
SNAPC5	0.00959421857428566	0.87189266911886
RHOQ	-0.0534472235325998	0.279599611939313
SPDEF	-0.0297586153278901	0.692471941117754
CBX4	0.0121335416322532	0.875234428091749
RNFT1 /// TBC1D3P1-DHX40P1	0.15152410918841	0.050133224468971
ASGR2	-0.0064438713695596	0.921861803754175
ATP8A1	-0.0271677503840548	0.722796043313855
ZNF771	-0.0802689114836892	0.275144307271826
POMZP3 /// ZP3	-0.138097027454706	0.0193780099926791
CNGB1	-0.0802986134311565	0.315105610583237
HTATSF1	-0.0229050858206454	0.741877432526166
TMUB2	-0.0823096783858634	0.238951872773833
PVRL1	-0.0472386831974578	0.510774139576794
NME6	-0.0908754725706524	0.227949946228745
MFAP3	0.131103771061603	0.0764341851136211
BMP8A	-0.0880006235090534	0.159746962199084
SWAP70	0.148292938664865	0.0721674448103194
SETD5	0.162569109940229	0.0718023408412972
MAFK	0.0482269383188436	0.535721610368441
PTMS	0.0658490480090661	0.380615445810623
IL1B	-0.0234223346358613	0.615994939704343
ZFHX4	-0.0638499380561557	0.383420421840875
CST6	0.274210472791674	0.00138085409558917
HBS1L	0.0254284447318893	0.662459588913844
FUBP3	0.0868427084619618	0.196035318589714
NCBP2	0.0926114875652262	0.202712793639972
STARD13	0.11502654176994	0.0790290405401046
SLTM	-0.00824809936593152	0.904935142996955
PSMD5	-0.0141095936630364	0.709300065381575
TFF1	-0.00217389446919469	0.977056092555972
RITA1	-0.000221195231880245	0.99758408096293
TNFRSF25	-0.0248003504963741	0.728721642643217
YME1L1	-0.0543631988894884	0.254790914459095
RABL2A /// RABL2B	0.0580672287898611	0.374247942646463
GSR	0.0400675925018135	0.598032630520778
TNNC1	-0.0773691510108643	0.34620192252316
CDR2L	0.0930207594420365	0.114889924350842
DLX4	-0.0166012376014457	0.840022393180859
DYRK1A	0.0670016711721164	0.387808859519625
INTS3	0.151537325507258	0.0214130825571212
SPINT1	-0.0113385378423843	0.883815287667224
AK055981 /// RP11-617F23.1	-0.19179353945833	0.00305813587212186
CCDC28A	-0.223284622860495	0.00202886468713527
ACOT1 /// ACOT2	-0.12381983497101	0.00961036005302129
ADD3	-0.0408513428170174	0.436237158104871
TESK2	-0.0884180231376757	0.214386291941223
ZNF614	0.121610231153991	0.0777024385919174
UBE2L3	-0.00156187520108109	0.98328251069511
RNMT	0.157311429717396	0.0224218435562432
FLNA	-0.0256802538224505	0.732769947312028
MGAT2	0.00526419924819876	0.941976109895329
SNPH	0.0819270063496491	0.250174729765614
CBX2	0.0404896389855125	0.564180551506704
PI4KA	-0.0845019115126719	0.215305215991835
BOLA2 /// SMG1P2 /// SMG1P5	0.0716098627862394	0.130969661683365
FUS	0.147064476918489	0.0624514875108606
TLR2	0.0399654188423932	0.409986086778032
CTSL	0.327474973041674	4.92129482707607e-05
PIP4K2C	-0.159338269028979	0.00271002501100034
ADPGK	0.116974646016311	0.00330789115743968
CACNA1S	0.00394569658333932	0.959420323624965
CORO1C	0.161664541268127	0.0117919819059805
THOC2	0.0430600305126907	0.623692603881241
NIPSNAP1	-0.125040763905785	0.0331144981301277
MAD2L1BP	0.276060795996386	0.000168637925974114
PPP2CB	0.0867858953242804	0.228698567457782
ADCY6	0.0367038487644926	0.605969463457339
MIEF1	0.183497629659423	0.0114329460864496
YKT6	0.0937571588097912	0.22317567184354
ZNF638 /// ZNF638-IT1	0.0485400808279159	0.460220656529047
PHIP	-0.0479293264347724	0.570122760621138
LTB	0.0543744052699369	0.419195564686819
RBM14	0.0538904428405891	0.367948056150557
ZMYND11	0.00671016088043963	0.92584470180994
ROGDI	-0.00419659692209251	0.95187427436958
TH	-0.11398141392391	0.152523531595882
P2RY2	-0.114245450117746	0.085969003401141
PRDM8	-0.0163985535670248	0.822000736916999
HOXA6	-0.064459339766298	0.403518128967313
NPIPA1	-0.00695154338948178	0.91857649571263
MVK	-0.132135431811593	0.0426611947958227
POLA1	-0.0440853891902124	0.529540284198214
DSCC1	0.0360423574166724	0.624521588656609
ALG11 /// UTP14A /// UTP14C	0.187639934036239	0.0111787488055319
SHB	0.193519752199283	0.00248101072202106
ACVR1B	0.187771568894942	0.0203786617369952
TSN	0.0194566244130545	0.77128881870319
WBP2	-0.0318348587499981	0.680418416771692
OBP2A /// OBP2B	-0.0365934297210124	0.614709780059834
SPOP	-0.102753319817021	0.195700794721017
GID4	-0.0162667916539814	0.833548321895955
FANCG	-0.17283790255072	0.00129347267725516
STX7	-0.053173854244557	0.400728112336155
HSP90B1 /// MIR3652	-0.0455541236177428	0.5562584356435
PCGF3	0.187029307034429	0.00818153132696836
HOXD9	0.0365285087808012	0.619191853570958
CUEDC1	-0.0386426835072369	0.558325095108308
STMN2	-0.0740448864547076	0.324859010651344
GRM1	-0.0295575530833307	0.705391684378081
PIGO	0.00161893037681704	0.980717437810326
POMGNT1	0.0199139563206554	0.739550692323114
FADS2	-0.144874246452886	0.0532032991181807
CACNG5	-0.0694111526902104	0.293775719164331
PDCL	-0.0552147345253555	0.481235361046184
SNED1	0.190169785666679	0.0116058626771595
HTR4	-0.0441466762300635	0.535365764844316
SLC38A7	-0.070556289202889	0.361941135946923
ODF2	0.00767843297645321	0.912544972360449
SOX21	-0.0557742497010798	0.423186969117419
HSD17B6	-0.0466558939220976	0.438168722539426
CCDC28B	-0.185640964556152	0.00138053635458514
COIL	0.0556719056666761	0.426276636566649
NISCH	0.0165332839021879	0.756181020025408
SIN3B	0.124549965159431	0.1443284079208
NRG2	-0.0294022414528952	0.722806999980138
LRRC15	-0.134231714143112	0.00857122289534297
FLCN	-0.0704695965996329	0.394600890722303
TAGLN	0.1112163847645	0.0849036668593944
INTS12	-0.165078069387672	0.0206916310984983
NFATC2IP	0.0102694545452957	0.866888582125936
PSCA	-0.0433423487210103	0.558890907050533
GDI2	0.0543779468804466	0.479605892952743
HPS5	0.106186527182984	0.0727528959554403
ELTD1	0.0138187754166799	0.84869156954306
REM1	-0.01495169928985	0.815280701121407
IFT88	0.0112264675978331	0.831898244732586
HDAC7	-0.0902351765344163	0.224896620679534
GPR27	-0.0627221239854965	0.463590540275805
CRYBB2 /// CRYBB2P1	-0.114428914646736	0.119588522081796
COL15A1	-0.177474497762667	0.0131594410849752
CCRN4L	0.0142875568478313	0.76455910491382
ATP7B	0.00776746978986065	0.916121274316777
GPC1	0.0694379846775419	0.383142108861005
USP13	0.0475657504076183	0.468262736619094
BAG2	-0.0944283291539758	0.022561373847988
PIP4K2B	0.0748672660018155	0.317856202446727
DCUN1D2	0.0405172294347853	0.588357609228188
SIRT3	-0.140346487101444	0.0126898036120529
MKKS	-0.0534014661268039	0.282456927942554
GNE	0.0173065991268215	0.797546550383151
PFKP	0.215313089887685	0.012788512540474
MTIF2	-0.109633389918471	0.0116461155911777
PPP2R5C	-0.145094048764483	0.00168220536991675
HOXD10	0.0164981114166709	0.80262868237116
AK021933	-0.200705259293475	0.00861780213583349
CARM1	0.0115917309746454	0.880196355940894
SH3BP5	-0.106045755874988	0.0481957061531193
CST1	0.140132360210152	0.0693056955660482
SMYD3	-0.151985073224631	0.0183086769730294
DDX11	0.0145104056159466	0.850078056570906
POP7	-0.0124085071576019	0.805208385012402
ST5	0.172816249413053	0.00661056710152563
BRCA2	-0.0415741057862293	0.137982483874149
CYP4F12	-0.0656053989710079	0.236047712490588
IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV4-31	-0.0885016122336912	0.249012809574272
SZRD1	0.229958912235516	0.0031588580957005
TCF7	0.132267438994575	0.0917685366095085
CDH15	0.0435123341340615	0.537354969243733
TCF15	-0.0492560582717312	0.546119685359589
MT3	-0.0189271739873114	0.795969400479693
NRXN3	0.0403353131666728	0.592993879512948
GBF1	-0.0743243399583271	0.390346750164013
ACSL5	-0.0237804015434717	0.619217990256671
EMG1	0.0736278810797195	0.250391230481291
IL16	0.0213369642518169	0.715267726854498
DHX34	0.081862358813412	0.250960931175887
TBX10	-0.121814685119559	0.0788005295421356
IFRD2	0.168941533438412	0.05258386898621
AGER	-0.00126058023550346	0.985809071026886
GULP1	0.012330995896753	0.847568632791803
TBCC	0.0589975702210257	0.360457489852697
RPE	0.00833711428805284	0.913377905280502
REST	0.0772882630760972	0.283064874893718
WDR70	-0.0662832132844153	0.223316157162213
DDHD2	-0.119199366963763	0.145777913788512
VIPAS39	-0.167905297304337	0.00728848829763168
RAB3GAP1	-0.0156964435235381	0.822434166855152
ACAP1	-0.0130764356684709	0.867158260261662
PCYT1A	0.011120893672107	0.869195572927606
TMEM231	-0.144601571927531	0.0106741204854563
TRIM68	-0.201190978601444	0.0110701583700379
TMEM47	-0.072672813697455	0.293211399366908
SPTAN1	0.00922790894747472	0.908660068733492
UGDH	0.161130005885878	0.00190314125685148
FOXB1	-0.0729206853134041	0.247550395127202
KPNB1	-0.0402083996340483	0.411156793187941
APOA1	-0.0814365437916589	0.275557432326996
PDE8A	0.0207989358967486	0.743558664739903
ABCA2	0.00255619310326516	0.973295119973287
ACTL6B	-0.0393448149438314	0.569125085956969
GAD1	0.0315794084619592	0.696603200361261
CYP4F8	-0.0620878300760848	0.439454513100779
RTEL1 /// RTEL1-TNFRSF6B	0.135387695222836	0.0650996113315847
EPM2AIP1	-0.00722042270288625	0.894430678167215
MZF1	-0.0967532750507178	0.106462697888654
TMED7 /// TMED7-TICAM2	0.0331269286250109	0.653912895824869
TMPRSS4	-0.00385680694020785	0.95862426959534
CTR9	-0.0578994042391248	0.15752254964222
HIST1H2AE	-0.0282502551956423	0.733066675259013
SCN2A	0.0237274746956579	0.745895321869909
MTA2	0.0681773735344233	0.34163533987406
HPGD	-0.0592175773822428	0.415661980315056
MRFAP1L1	-0.071716129360496	0.0522633931687026
TAF13	0.152118871376816	0.0375262429184529
POFUT2	-0.0515925703478235	0.484369125885637
STK3	-0.145241033677531	0.0172232671425453
MSLN	0.0152038488822503	0.83999037372141
EPHA5	-0.0526065052644888	0.414013823833244
GP1BB /// SEPT5 /// SEPT5-GP1BB	0.0288907653260928	0.65551346535015
UBE2D2	0.0414896911286293	0.612226762731032
RAD54L	-0.018679668626806	0.808056688943061
CSRP1	0.258109036177546	0.00195835372249877
PTK2B	-0.0529891096322421	0.467325902621244
ACN9	-0.0627551532844146	0.27785005279161
SLC18A3	-0.0247196159474585	0.737281789210056
MFI2	-0.116656414264489	0.121211025930001
PTPN21	-0.0248143161032566	0.750646380740003
AK125860 /// RP11-582J16.4	0.0304925417373179	0.689511639155003
E2F6	0.317718772460149	9.66096491067486e-05
ADH5	-0.138462782192017	0.0034414621664046
AREL1	0.196529287059789	0.00343093227242273
KHNYN	0.0612157677789869	0.330962786691653
CNOT4	0.171627991652175	0.0296509678244067
CREB1	0.0592698335199344	0.390186949480662
POU2F2	-0.00932833195289184	0.888207235898304
PDIA2	0.00385176809058496	0.956428512787839
ZNF638	0.0290674156358754	0.661303920697938
NUP107	0.00166631902898473	0.978870021561784
ITGBL1	-0.137283061320646	0.0503278578234142
SPANXA1 /// SPANXA2 /// SPANXC	-0.0453973463097803	0.515441519203993
PAK3	0.0754579633840651	0.304276610407523
ALX4	-0.0880088931594152	0.222133609116092
PSTPIP1	-0.0536946502427487	0.450540754360979
HNRNPU	-0.00599794678985255	0.938447236339006
TNP2	-0.044068148059778	0.513992450763876
MTMR2	0.132382549329717	0.0329649900570061
FUT8	-0.0216159482898499	0.776891629755561
NUP85	-0.0179886902191972	0.80804517138733
CXCL14	-0.108704109416659	0.144499143270634
DLX6	-0.0237630067481858	0.764444170607517
AFF3	-0.0197466378387627	0.767406627907122
CTNNAL1	0.135171913985515	0.0289518648184872
SSTR2	-0.0185301517463716	0.753930397117529
LAIR2	-0.133885448184778	0.0838088580911856
MXD1	0.0980654684673947	0.239832316623117
ZNF155	0.115198865960152	0.151374236695464
SH3GLB2	0.0480643346141374	0.521949357810091
HTRA2	-0.091755111855063	0.186799455858162
STOM	-0.138057677409412	0.062448031578351
MANF	0.0147054639166697	0.787787252352758
PJA2	0.0528883506793587	0.348998848703451
TUBB7P	-0.0833776543876779	0.26968544888367
VAMP5	-0.211342296755424	1.32320492097852e-06
GPX7	-0.106531943289848	0.086496298623422
METTL17	-0.105789469264479	0.0381893471976484
IGH /// IGHA1 /// IGHA2	-0.0116325134311523	0.874354291894939
EBP	-0.154065401760861	0.0201782337009
MICAL1	-0.104509631639486	0.0815239490538576
NPIPA1 /// NPIPA5 /// NPIPB15 /// NPIPB3 /// NPIPB6 /// PDXDC2P	0.0236845309329761	0.750305485416007
GIGYF2	0.142237061472834	0.041315764966216
RINT1	-0.000450774590571967	0.994461331643624
RAPGEF3	0.0445637965579744	0.557951429834162
MAGED4 /// MAGED4B /// SNORA11D /// SNORA11E	-0.100722187295277	0.10533186351609
YES1	0.0977083546087023	0.245468957443423
ZER1	0.0108270105579802	0.896720338054859
NXF1	0.154148514394935	0.00694481453426541
